p,Points_0,Points_1,Points_2,U_0,U_1,U_2
1.388800e-03,9.550000e-01,5.000000e-01,5.000000e-02,-1.009784e-02,-7.359501e-02,0.000000e+00
1.309365e-03,9.560000e-01,5.000000e-01,5.000000e-02,-9.690189e-03,-7.204816e-02,0.000000e+00
1.229924e-03,9.570000e-01,5.000000e-01,5.000000e-02,-9.282519e-03,-7.050121e-02,0.000000e+00
1.150489e-03,9.580000e-01,5.000000e-01,5.000000e-02,-8.874873e-03,-6.895435e-02,0.000000e+00
1.071053e-03,9.590000e-01,5.000000e-01,5.000000e-02,-8.467226e-03,-6.740749e-02,0.000000e+00
9.916176e-04,9.600000e-01,5.000000e-01,5.000000e-02,-8.059580e-03,-6.586064e-02,0.000000e+00
9.118128e-04,9.610000e-01,5.000000e-01,5.000000e-02,-7.655958e-03,-6.431101e-02,0.000000e+00
8.265481e-04,9.620000e-01,5.000000e-01,5.000000e-02,-7.313062e-03,-6.272136e-02,0.000000e+00
7.412836e-04,9.630000e-01,5.000000e-01,5.000000e-02,-6.970165e-03,-6.113170e-02,0.000000e+00
6.560190e-04,9.640000e-01,5.000000e-01,5.000000e-02,-6.627269e-03,-5.954205e-02,0.000000e+00
5.707545e-04,9.650000e-01,5.000000e-01,5.000000e-02,-6.284372e-03,-5.795239e-02,0.000000e+00
4.854848e-04,9.660000e-01,5.000000e-01,5.000000e-02,-5.941455e-03,-5.636265e-02,0.000000e+00
4.002202e-04,9.670000e-01,5.000000e-01,5.000000e-02,-5.598559e-03,-5.477299e-02,0.000000e+00
3.149556e-04,9.680000e-01,5.000000e-01,5.000000e-02,-5.255662e-03,-5.318334e-02,0.000000e+00
2.281671e-04,9.690000e-01,5.000000e-01,5.000000e-02,-4.930028e-03,-5.158462e-02,0.000000e+00
1.368010e-04,9.700000e-01,5.000000e-01,5.000000e-02,-4.656168e-03,-4.995862e-02,0.000000e+00
4.544024e-05,9.710000e-01,5.000000e-01,5.000000e-02,-4.382323e-03,-4.833271e-02,0.000000e+00
-4.592047e-05,9.720000e-01,5.000000e-01,5.000000e-02,-4.108479e-03,-4.670681e-02,0.000000e+00
-1.372812e-04,9.730000e-01,5.000000e-01,5.000000e-02,-3.834635e-03,-4.508090e-02,0.000000e+00
-2.286419e-04,9.740000e-01,5.000000e-01,5.000000e-02,-3.560791e-03,-4.345500e-02,0.000000e+00
-3.200081e-04,9.750000e-01,5.000000e-01,5.000000e-02,-3.286930e-03,-4.182900e-02,0.000000e+00
-4.113688e-04,9.760000e-01,5.000000e-01,5.000000e-02,-3.013086e-03,-4.020309e-02,0.000000e+00
-5.064557e-04,9.770000e-01,5.000000e-01,5.000000e-02,-2.771791e-03,-3.856422e-02,0.000000e+00
-6.063334e-04,9.780000e-01,5.000000e-01,5.000000e-02,-2.572342e-03,-3.690869e-02,0.000000e+00
-7.062110e-04,9.790000e-01,5.000000e-01,5.000000e-02,-2.372894e-03,-3.525316e-02,0.000000e+00
-8.060947e-04,9.800000e-01,5.000000e-01,5.000000e-02,-2.173434e-03,-3.359753e-02,0.000000e+00
-9.059724e-04,9.810000e-01,5.000000e-01,5.000000e-02,-1.973985e-03,-3.194200e-02,0.000000e+00
-1.005850e-03,9.820000e-01,5.000000e-01,5.000000e-02,-1.774537e-03,-3.028647e-02,0.000000e+00
-1.105728e-03,9.830000e-01,5.000000e-01,5.000000e-02,-1.575088e-03,-2.863094e-02,0.000000e+00
-1.205611e-03,9.840000e-01,5.000000e-01,5.000000e-02,-1.375628e-03,-2.697531e-02,0.000000e+00
-1.306435e-03,9.850000e-01,5.000000e-01,5.000000e-02,-1.225397e-03,-2.530546e-02,0.000000e+00
-1.407826e-03,9.860000e-01,5.000000e-01,5.000000e-02,-1.104693e-03,-2.362701e-02,0.000000e+00
-1.509218e-03,9.870000e-01,5.000000e-01,5.000000e-02,-9.839897e-04,-2.194856e-02,0.000000e+00
-1.610609e-03,9.880000e-01,5.000000e-01,5.000000e-02,-8.632860e-04,-2.027011e-02,0.000000e+00
-1.712006e-03,9.890000e-01,5.000000e-01,5.000000e-02,-7.425752e-04,-1.859156e-02,0.000000e+00
-1.813397e-03,9.900000e-01,5.000000e-01,5.000000e-02,-6.218715e-04,-1.691311e-02,0.000000e+00
-1.914789e-03,9.910000e-01,5.000000e-01,5.000000e-02,-5.011678e-04,-1.523467e-02,0.000000e+00
-2.016180e-03,9.920000e-01,5.000000e-01,5.000000e-02,-3.804642e-04,-1.355622e-02,0.000000e+00
-2.074884e-03,9.930000e-01,5.000000e-01,5.000000e-02,-3.206170e-04,-1.186441e-02,0.000000e+00
-2.123740e-03,9.940000e-01,5.000000e-01,5.000000e-02,-2.748126e-04,-1.016943e-02,0.000000e+00
-2.172593e-03,9.950000e-01,5.000000e-01,5.000000e-02,-2.290110e-04,-8.474537e-03,0.000000e+00
-2.221446e-03,9.960000e-01,5.000000e-01,5.000000e-02,-1.832093e-04,-6.779650e-03,0.000000e+00
-2.270299e-03,9.970000e-01,5.000000e-01,5.000000e-02,-1.374077e-04,-5.084763e-03,0.000000e+00
-2.319154e-03,9.980000e-01,5.000000e-01,5.000000e-02,-9.160330e-05,-3.389775e-03,0.000000e+00
-2.368007e-03,9.990000e-01,5.000000e-01,5.000000e-02,-4.580165e-05,-1.694887e-03,0.000000e+00
-2.416860e-03,1.000000e+00,5.000000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00
